50,50,50,50,50
50,45,55,50,50
50,40,60,50,50
50,35,65,50,50
50,30,70,50,50
50,25,75,50,50
50,20,80,50,50
50,16,84,50,50
50,12,88,50,50
50,7,93,50,50
50,4,96,50,50
49,0,101,50,50
45,0,105,50,50
41,0,109,50,50
36,0,114,50,50
32,0,118,50,50
27,0,123,50,50
22,0,128,50,50
22,0,133,50,45
22,0,138,50,40
22,0,143,50,35
22,0,148,50,30
22,0,153,50,25
22,0,158,50,20
22,0,163,50,15
22,0,166,50,12
22,0,170,50,8
22,0,175,50,3
20,0,180,50,0
19,0,176,55,0
19,0,172,59,0
19,0,168,63,0
18,0,164,68,0
18,0,160,72,0
17,0,157,76,0
16,0,155,79,0
15,0,151,84,0
14,0,148,88,0
14,0,145,91,0
14,0,140,96,0
14,0,135,101,0
13,0,134,103,0
13,0,131,106,0
13,0,127,110,0
13,0,123,114,0
13,0,119,118,0
13,0,117,120,0
13,0,117,120,0
13,0,115,122,0
13,0,114,123,0
