50,50,50,50,50
50,45,55,50,50
50,40,60,50,50
50,35,65,50,50
50,30,70,50,50
50,25,75,50,50
50,20,80,50,50
50,15,85,50,50
50,10,90,50,50
50,6,94,50,50
50,1,99,50,50
46,0,104,50,50
41,0,109,50,50
36,0,114,50,50
31,0,119,50,50
27,0,123,50,50
22,0,128,50,50
22,0,133,50,45
22,0,138,50,40
22,0,143,50,35
22,0,147,50,31
22,0,152,50,26
22,0,157,50,21
22,0,162,50,16
22,0,167,50,11
22,0,171,50,7
22,0,175,50,3
20,0,180,50,0
20,0,176,54,0
20,0,172,58,0
19,0,169,62,0
18,0,167,65,0
18,0,164,68,0
18,0,161,71,0
18,0,158,74,0
18,0,154,78,0
18,0,152,80,0
18,0,149,83,0
18,0,145,87,0
18,0,141,91,0
18,0,138,94,0
18,0,135,97,0
18,0,133,99,0
18,0,130,102,0
17,0,128,105,0
17,0,124,109,0
17,0,120,113,0
17,0,116,117,0
17,0,113,120,0
17,0,109,124,0
