50,50,50,50,50
50,45,55,50,50
50,40,60,50,50
50,35,65,50,50
50,31,69,50,50
50,26,74,50,50
50,21,79,50,50
50,16,84,50,50
50,11,89,50,50
50,7,93,50,50
50,4,96,50,50
49,0,101,50,50
44,0,106,50,50
39,0,111,50,50
35,0,115,50,50
30,0,120,50,50
25,0,125,50,50
20,0,130,50,50
20,0,135,50,45
20,0,140,50,40
20,0,145,50,35
20,0,149,50,31
20,0,153,50,27
20,0,158,50,22
20,0,163,50,17
20,0,167,50,13
20,0,171,50,9
20,0,176,50,4
19,0,181,50,0
18,0,177,55,0
18,0,173,59,0
18,0,168,64,0
17,0,166,67,0
16,0,164,70,0
16,0,159,75,0
15,0,156,79,0
15,0,153,82,0
15,0,149,86,0
15,0,146,89,0
15,0,143,92,0
15,0,141,94,0
15,0,138,97,0
15,0,136,99,0
15,0,133,102,0
14,0,131,105,0
14,0,128,108,0
14,0,127,109,0
14,0,123,113,0
14,0,120,116,0
14,0,115,121,0
