50,50,50,50,50
55,49,48,49,49
55,54,47,46,48
53,58,46,46,47
56,57,46,45,46
54,55,45,45,51
52,55,50,43,50
50,54,55,42,49
50,53,52,47,48
48,52,51,47,52
48,51,49,47,55
48,50,52,47,53
48,50,51,51,50
47,55,49,50,49
46,54,47,49,54
46,53,46,47,58
44,52,50,47,57
44,54,49,47,56
42,54,49,46,59
40,53,53,46,58
40,56,53,46,55
39,59,51,46,55
39,58,49,45,59
39,61,48,45,57
37,59,47,45,62
37,58,45,44,66
41,58,44,43,64
39,58,44,42,67
39,55,44,47,65
43,54,43,46,64
40,53,42,51,64
38,58,41,51,62
38,56,40,55,61
38,55,39,54,64
38,53,38,52,69
37,53,38,49,73
37,51,38,54,70
35,56,38,54,67
34,61,37,53,65
34,61,35,52,68
39,59,34,52,66
39,63,34,50,64
39,62,32,54,63
39,61,32,58,60
38,64,31,57,60
38,62,31,62,57
38,61,31,66,54
43,60,31,63,53
42,64,30,62,52
42,64,29,60,55
