50,50,50,50,50
50,48,55,49,48
50,51,55,48,46
50,56,54,45,45
50,56,52,49,43
50,53,52,49,46
49,53,50,48,50
47,52,53,48,50
47,51,58,46,48
46,51,56,44,53
45,50,58,44,53
44,50,56,47,53
43,50,58,46,53
42,50,61,44,53
41,55,59,42,53
41,58,59,41,51
39,58,58,40,55
39,57,57,44,53
37,57,56,48,52
37,57,53,52,51
35,56,52,52,55
33,55,52,55,55
31,55,49,55,60
35,54,47,55,59
34,58,47,53,58
33,60,47,52,58
32,59,47,56,56
32,58,45,59,56
32,55,50,58,55
30,55,53,57,55
29,52,53,56,60
28,52,56,56,58
32,51,56,55,56
32,50,55,58,55
32,50,54,56,58
32,50,57,54,57
31,55,55,52,57
31,55,52,57,55
30,59,52,55,54
29,63,51,53,54
34,61,51,51,53
33,66,50,50,51
32,70,50,48,50
32,73,47,48,50
32,78,46,46,48
31,82,44,45,48
29,82,47,45,47
28,84,47,44,47
27,87,46,43,47
32,86,45,42,45
