50,50,50,50,50
53,50,48,49,50
53,47,53,48,49
53,46,52,47,52
51,46,50,46,57
51,45,48,46,60
50,44,52,45,59
49,42,50,50,59
49,41,50,54,56
53,40,49,52,56
52,44,48,52,54
51,43,52,50,54
55,42,50,49,54
55,44,50,49,52
54,49,48,49,50
52,49,46,49,54
52,47,46,46,59
52,46,45,50,57
55,46,44,48,57
55,46,42,52,55
59,45,41,51,54
58,44,40,50,58
58,43,40,53,56
56,47,40,52,55
55,45,43,52,55
53,45,43,57,52
52,43,43,57,55
55,43,43,56,53
55,42,47,55,51
54,45,46,55,50
54,49,45,54,48
53,54,45,52,46
52,54,47,51,46
51,54,46,55,44
51,59,45,51,44
51,62,43,51,43
54,60,43,51,42
54,64,40,51,41
52,64,39,55,40
52,69,36,54,39
52,68,33,53,44
50,68,33,57,42
49,72,33,54,42
48,70,32,53,47
46,73,32,53,46
46,70,32,51,51
45,74,31,50,50
45,78,28,49,50
45,75,32,48,50
44,79,32,46,49
