50,50,50,50,50
47,50,55,50,48
47,50,52,49,52
46,49,57,48,50
45,47,61,48,49
44,47,58,47,54
47,47,58,46,52
51,47,58,43,51
56,47,58,42,47
55,52,56,42,45
55,52,54,45,44
54,50,53,50,43
59,47,53,49,42
63,44,53,48,42
62,48,50,48,42
61,48,55,46,40
60,47,54,44,45
58,45,53,49,45
57,45,56,49,43
59,44,56,49,42
58,48,56,48,40
57,47,55,52,39
55,47,59,51,38
55,51,58,50,36
54,51,56,53,36
53,48,55,58,36
57,48,54,56,35
56,47,54,55,38
55,45,53,55,42
58,45,52,55,40
58,44,50,54,44
57,42,49,53,49
56,39,49,58,48
54,44,49,56,47
56,44,48,55,47
55,49,45,54,47
54,48,43,58,47
53,48,46,58,45
51,46,45,58,50
51,50,43,58,48
54,48,43,58,47
53,48,43,59,47
53,50,43,58,46
56,50,42,57,45
55,50,47,56,42
60,49,47,53,41
64,49,46,51,40
63,53,45,50,39
66,53,43,49,39
66,58,42,48,36
