50,50,50,50,50
49,50,52,50,49
49,55,51,48,47
46,55,50,53,46
50,54,50,52,44
53,53,49,52,43
53,51,46,52,48
51,54,46,51,48
56,51,44,51,48
55,50,44,49,52
59,49,44,48,50
57,53,42,48,50
56,53,47,48,46
55,52,47,51,45
55,49,51,51,44
54,49,54,50,43
58,48,54,49,41
56,47,53,53,41
55,47,52,55,41
53,52,52,53,40
56,52,50,53,39
55,49,50,57,39
54,52,49,56,39
58,51,49,55,37
55,56,49,55,35
55,53,48,54,40
55,50,47,53,45
58,50,46,51,45
56,50,46,54,44
55,49,45,59,42
54,48,48,59,41
53,46,51,59,41
52,45,49,63,41
52,45,49,60,44
51,44,53,59,43
49,44,53,63,41
47,43,52,68,40
45,48,51,67,39
50,48,50,64,38
49,47,48,69,37
48,47,51,67,37
53,45,50,66,36
51,49,49,66,35
50,47,52,66,35
50,44,52,64,40
49,41,52,64,44
49,40,50,67,44
48,40,49,66,47
51,40,48,66,45
50,39,46,71,44
