50,50,50,50,50
50,45,55,50,50
50,40,60,50,50
50,35,65,50,50
50,30,70,50,50
50,25,75,50,50
50,21,79,50,50
50,16,84,50,50
50,11,89,50,50
50,7,93,50,50
50,3,97,50,50
48,0,102,50,50
44,0,106,50,50
39,0,111,50,50
34,0,116,50,50
29,0,121,50,50
24,0,126,50,50
19,0,131,50,50
19,0,136,50,45
19,0,141,50,40
19,0,145,50,36
19,0,150,50,31
19,0,154,50,27
19,0,159,50,22
19,0,164,50,17
19,0,169,50,12
19,0,172,50,9
19,0,175,50,6
19,0,178,50,3
17,0,183,50,0
16,0,180,54,0
16,0,175,59,0
16,0,171,63,0
16,0,167,67,0
15,0,164,71,0
15,0,161,74,0
15,0,156,79,0
14,0,153,83,0
13,0,150,87,0
13,0,146,91,0
13,0,144,93,0
13,0,141,96,0
12,0,138,100,0
12,0,135,103,0
12,0,133,105,0
12,0,132,106,0
11,0,129,110,0
11,0,129,110,0
10,0,127,113,0
10,0,124,116,0
