50,50,50,50,50
45,50,55,50,50
40,50,60,50,50
39,46,65,50,50
39,41,70,50,50
39,36,75,50,50
39,31,80,50,50
39,26,85,50,50
39,21,90,50,50
39,16,95,50,50
39,11,100,50,50
39,6,105,50,50
39,1,110,50,50
39,0,115,46,50
38,0,120,42,50
36,0,125,39,50
35,0,130,35,50
35,0,135,30,50
35,0,140,25,50
35,0,145,20,50
35,0,150,15,50
35,0,155,10,50
35,0,160,5,50
35,0,165,0,50
30,0,170,0,50
25,0,175,0,50
20,0,180,0,50
15,0,185,0,50
10,0,190,0,50
6,0,195,0,49
4,0,200,0,46
3,0,205,0,42
3,0,210,0,37
3,0,214,0,33
3,0,219,0,28
3,0,224,0,23
3,0,229,0,18
8,0,229,0,13
13,0,229,0,8
18,0,227,0,5
23,0,223,0,4
28,0,219,0,3
33,0,215,0,2
38,0,211,0,1
43,0,206,0,1
48,0,201,0,1
53,0,196,0,1
58,0,191,0,1
63,0,186,0,1
68,0,181,0,1
