50,50,50,50,50
45,55,50,50,50
40,60,50,50,50
35,65,50,50,50
30,65,50,55,50
25,70,50,55,50
20,70,50,60,50
15,70,50,65,50
10,70,50,70,50
5,70,55,70,50
0,70,55,75,50
0,70,55,80,45
0,70,55,85,40
0,69,55,90,36
0,69,55,95,31
0,69,55,100,26
0,68,55,105,22
0,67,55,110,18
0,66,55,115,14
0,66,55,120,9
0,65,55,125,5
0,64,55,130,1
0,60,55,135,0
0,55,55,140,0
0,50,55,145,0
0,45,55,150,0
0,40,55,155,0
0,35,55,160,0
0,30,55,165,0
0,25,55,170,0
0,20,55,175,0
0,15,55,180,0
0,10,55,185,0
0,5,55,190,0
0,0,55,195,0
0,0,52,198,0
0,0,48,202,0
0,0,45,205,0
0,0,40,210,0
0,0,35,215,0
0,0,30,220,0
0,0,25,225,0
0,0,20,230,0
0,0,15,235,0
0,0,14,236,0
0,0,9,241,0
0,0,7,243,0
0,0,5,245,0
0,0,2,248,0
0,0,0,250,0
