50,50,50,50,50
50,45,55,50,50
50,40,60,50,50
50,35,65,50,50
50,31,69,50,50
50,27,73,50,50
50,23,77,50,50
50,19,81,50,50
50,14,86,50,50
50,10,90,50,50
50,5,95,50,50
50,2,98,50,50
47,0,103,50,50
42,0,108,50,50
37,0,113,50,50
33,0,117,50,50
29,0,121,50,50
25,0,125,50,50
20,0,130,50,50
20,0,135,50,45
20,0,140,50,40
20,0,145,50,35
20,0,150,50,30
20,0,154,50,26
20,0,159,50,21
20,0,163,50,17
20,0,168,50,12
20,0,173,50,7
20,0,178,50,2
17,0,183,50,0
17,0,178,55,0
17,0,173,60,0
17,0,168,65,0
17,0,167,66,0
17,0,164,69,0
17,0,160,73,0
17,0,155,78,0
17,0,152,81,0
17,0,148,85,0
15,0,147,88,0
15,0,145,90,0
15,0,142,93,0
15,0,140,95,0
15,0,135,100,0
15,0,133,102,0
15,0,130,105,0
15,0,125,110,0
15,0,122,113,0
15,0,118,117,0
15,0,114,121,0
