50,50,50,50,50
45,55,50,50,50
40,60,50,50,50
35,65,50,50,50
30,70,50,50,50
25,75,50,50,50
20,80,50,50,50
15,85,50,50,50
10,90,50,50,50
5,90,50,55,50
0,95,50,55,50
0,95,55,55,45
0,95,55,60,40
0,95,55,65,35
0,95,55,70,30
0,95,55,75,25
0,95,55,80,20
0,95,55,85,15
0,95,55,90,10
0,95,55,95,5
0,93,55,100,2
0,90,55,105,0
0,85,55,110,0
0,81,54,115,0
0,76,54,120,0
0,71,54,125,0
0,66,54,130,0
0,61,54,135,0
0,56,54,140,0
0,51,54,145,0
0,46,54,150,0
0,41,54,155,0
0,36,54,160,0
0,31,54,165,0
0,26,54,170,0
0,21,54,175,0
0,16,54,180,0
0,11,54,185,0
0,6,54,190,0
0,1,54,195,0
0,0,50,200,0
0,0,52,198,0
0,0,49,201,0
0,0,45,205,0
0,0,41,209,0
0,0,36,214,0
0,0,31,219,0
0,0,26,224,0
0,0,22,228,0
0,0,17,233,0
