50,50,50,50,50
49,50,49,49,53
48,49,48,54,51
47,49,52,52,50
46,48,56,51,49
45,46,55,50,54
45,46,51,49,59
44,45,55,49,57
47,45,55,48,55
45,44,60,47,54
49,43,59,47,52
54,42,58,46,50
56,42,57,46,49
56,41,57,49,47
55,40,56,48,51
54,44,56,46,50
59,43,54,45,49
59,43,59,43,46
57,46,59,42,46
54,50,59,42,45
52,50,58,46,44
49,50,61,46,44
47,49,61,44,49
46,54,59,43,48
46,53,63,42,46
43,57,63,42,45
43,56,61,46,44
47,55,60,44,44
47,55,63,43,42
47,59,61,42,41
51,58,59,42,40
50,57,57,41,45
54,55,56,41,44
53,53,59,41,44
53,57,57,41,42
58,56,56,40,40
55,56,60,40,39
60,56,58,39,37
58,56,57,37,42
56,56,61,36,41
54,61,60,35,40
54,60,63,34,39
54,63,62,32,39
53,66,62,31,38
52,64,65,31,38
51,69,62,30,38
50,69,60,34,37
47,68,64,34,37
52,66,62,33,37
51,71,58,33,37
