50,50,50,50,50
54,48,49,49,50
51,47,48,54,50
51,51,47,53,48
55,50,46,51,48
53,50,46,56,45
52,50,50,54,44
51,49,49,57,44
49,47,48,57,49
49,46,48,54,53
47,46,52,53,52
46,45,51,53,55
46,44,49,57,54
46,48,47,55,54
45,46,52,54,53
43,45,52,52,58
48,43,50,51,58
47,48,48,50,57
46,48,52,50,54
45,46,55,50,54
43,46,52,55,54
42,46,51,53,58
41,44,50,53,62
40,43,48,52,67
44,43,46,51,66
42,42,45,55,66
42,41,48,53,66
41,40,47,58,64
44,40,46,57,63
44,39,45,60,62
44,38,44,58,66
43,38,43,56,70
48,38,43,53,68
47,42,42,53,66
45,41,41,52,71
43,46,40,51,70
48,45,40,50,67
53,43,39,48,67
52,42,38,47,71
51,42,43,45,69
50,41,42,49,68
48,41,41,52,68
47,41,45,51,66
50,41,43,51,65
50,41,41,55,63
48,41,39,60,62
48,46,36,59,61
51,45,35,59,60
49,45,35,57,64
49,49,34,56,62
