50,50,50,50,50
54,47,50,50,49
53,46,55,48,48
52,45,54,52,47
57,45,53,50,45
56,45,52,52,45
56,43,51,51,49
61,42,50,50,47
59,42,49,54,46
58,47,48,52,45
63,45,46,52,44
62,49,45,52,42
67,46,45,50,42
64,49,45,50,42
69,47,45,48,41
66,46,49,48,41
70,45,49,46,40
67,45,53,46,39
66,45,50,46,43
65,49,50,44,42
65,48,49,48,40
68,47,48,47,40
71,47,47,46,39
69,47,45,50,39
68,46,48,49,39
67,45,47,53,38
67,45,47,53,38
66,45,47,51,41
63,45,52,49,41
62,48,51,48,41
59,48,56,48,39
58,51,54,48,39
62,50,53,48,37
62,55,51,45,37
61,54,50,48,37
65,54,48,47,36
64,57,47,47,35
64,57,46,50,33
67,55,45,50,33
65,58,45,49,33
69,56,44,48,33
66,55,43,53,33
65,54,42,56,33
65,58,42,53,32
69,56,41,53,31
66,56,41,56,31
63,56,40,61,30
60,56,39,65,30
58,61,36,65,30
57,58,36,70,29
