50,50,50,50,50
49,49,48,54,50
49,52,46,53,50
53,50,46,52,49
52,50,45,50,53
55,49,44,50,52
55,54,42,47,52
57,54,41,47,51
61,52,41,46,50
63,52,41,45,49
63,54,40,44,49
68,51,40,43,48
72,49,40,42,47
75,49,38,41,47
80,47,38,39,46
78,46,38,38,50
77,51,36,37,49
81,48,36,37,48
79,46,36,42,47
75,46,36,46,47
75,50,36,43,46
75,50,37,42,46
75,55,37,40,43
74,59,36,40,41
72,64,34,40,40
71,67,32,40,40
69,71,30,40,40
67,76,30,39,38
66,76,28,42,38
70,74,28,41,37
67,74,27,40,42
71,71,27,39,42
70,75,25,38,42
67,78,25,38,42
67,77,24,42,40
66,75,24,42,43
63,74,24,46,43
63,70,23,46,48
63,68,23,50,46
62,67,23,47,51
62,66,22,45,55
66,66,21,45,52
65,71,21,43,50
63,71,21,42,53
68,69,21,41,51
66,69,21,41,53
64,67,21,45,53
63,71,21,44,51
61,74,21,44,50
63,74,20,43,50
